""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-195-3p"	5.31126490755885	0.229057334408725	0.461167435704465	0.496690175139587	0.619407551825157	0.746769324499536	"none"	"T22D"
"hsa-miR-3140-5p"	2.00615584153116	-0.37887961051738	0.764599570325072	-0.495526842051844	0.620228279449956	0.746769324499536	"none"	"T22D"
"hsa-miR-3189-5p"	1.00399341976516	-0.450642421804095	0.908800497730484	-0.495865069318809	0.619989612405664	0.746769324499536	"none"	"T22D"
"hsa-miR-4783-3p"	1.54815373894436	-0.384145400550907	0.775366297697719	-0.495437320001583	0.620291456579879	0.746769324499536	"none"	"T22D"
"hsa-miR-605-3p"	1.84005284082115	-0.404124741567933	0.815139552811109	-0.495773687062858	0.620054091531605	0.746769324499536	"none"	"T22D"
"hsa-miR-1-3p"	191.814039412696	0.199975411085032	0.404998388522952	0.493768411806159	0.62146974418176	0.747745935557144	"none"	"T22D"
"hsa-miR-128-1-5p"	7.2337830241	-0.0943379255556454	0.192148488010883	-0.490963663218117	0.623452147977517	0.749688326700237	"none"	"T22D"
"hsa-miR-409-3p"	269.124148188779	0.33538735990928	0.68478735148187	0.489768625520765	0.624297634420724	0.750121982038513	"none"	"T22D"
"hsa-miR-875-5p"	2.96964028118247	0.289433476037485	0.591388929067434	0.489413077944992	0.624549279105213	0.750121982038513	"none"	"T22D"
"hsa-miR-605-5p"	2.38561967393336	-0.327984604817378	0.672585033038934	-0.487647789805028	0.625799339024075	0.751180467644101	"none"	"T22D"
"hsa-miR-6790-5p"	7.50365495726929	-0.122679704419515	0.253435897673473	-0.484066012532982	0.628339021075815	0.753468970478886	"none"	"T22D"
"hsa-miR-744-5p"	202.723243538302	-0.404282536647085	0.83543988300769	-0.483915772840071	0.628445645971343	0.753468970478886	"none"	"T22D"
"hsa-miR-490-5p"	5.13859622961432	-0.214885997217478	0.445419939171921	-0.482434615785213	0.629497235671361	0.754285805330919	"none"	"T22D"
"hsa-miR-4749-5p"	1.70580574089008	-0.409374314959318	0.85133133760673	-0.480863674195472	0.630613391847813	0.755179000114047	"none"	"T22D"
"hsa-miR-6873-3p"	3.42781008324824	-0.252095221966524	0.527709418325333	-0.477715980068234	0.632852368974808	0.757414968038592	"none"	"T22D"
"hsa-miR-4327"	6.50695146254053	-0.13632813782016	0.28710600124454	-0.474835556307456	0.634904187527682	0.759424445093299	"none"	"T22D"
"hsa-miR-3153"	1.59839956394725	-0.437579621431933	0.923399792208613	-0.473878838964559	0.635586310008715	0.759794198056193	"none"	"T22D"
"hsa-miR-4685-3p"	2.48910721804081	0.247337074967332	0.523507082809921	0.472461754747905	0.636597234155698	0.760556343680444	"none"	"T22D"
"hsa-miR-1-5p"	5.02629045606818	-0.191749892387333	0.407683079016588	-0.470340571528922	0.638111715492485	0.761435480063827	"none"	"T22D"
"hsa-miR-3945"	1.92775028274754	-0.367571736236363	0.781942224550581	-0.470075313361705	0.638301210837216	0.761435480063827	"none"	"T22D"
"hsa-miR-4635"	2.16369133027711	-0.378603909862389	0.805778928319069	-0.469860772671472	0.638454491874824	0.761435480063827	"none"	"T22D"
"hsa-miR-503-5p"	42.4126344271223	0.0882653931821387	0.188590747541583	0.468026105907857	0.639765920934825	0.762553060821673	"none"	"T22D"
"hsa-miR-4757-3p"	2.78116796405806	0.265998859950934	0.569944163657126	0.466710384828078	0.640707098854253	0.763228280915856	"none"	"T22D"
"hsa-miR-204-5p"	9.72187455053371	-0.0998563629102107	0.215163395671504	-0.464095496348571	0.642579328277607	0.764117975307347	"none"	"T22D"
"hsa-miR-4721"	2.88112367053805	0.255520687439148	0.549565760002326	0.464950158900122	0.641967149347474	0.764117975307347	"none"	"T22D"
"hsa-miR-6872-3p"	15.3716865169511	-0.0896924695986273	0.193108207394663	-0.464467413419251	0.642312901111245	0.764117975307347	"none"	"T22D"
"hsa-miR-4753-5p"	1.48638239200385	-0.379124069939267	0.820411675719131	-0.462114425184096	0.643999266133413	0.765359687931016	"none"	"T22D"
"hsa-miR-181d-5p"	19.0672640444733	0.0839334140313588	0.182556896082826	0.45976578169514	0.645684346907194	0.766914877346912	"none"	"T22D"
"hsa-miR-4505"	2.57938465199784	0.266570916176115	0.581295567680811	0.458580679084911	0.646535313791665	0.767478108504441	"none"	"T22D"
"hsa-miR-4280"	2.73315763988354	-0.300191471818929	0.655823804591816	-0.457731893409646	0.647145071539155	0.767754519933174	"none"	"T22D"
"hsa-miR-20a-5p"	414.973523293095	0.311141768431214	0.681300257327707	0.456688171015256	0.647895194343312	0.767770791593273	"none"	"T22D"
"hsa-miR-216b-3p"	1.82533055932894	-0.352117097698481	0.771063938698504	-0.45666394189414	0.647912612051466	0.767770791593273	"none"	"T22D"
"hsa-miR-4655-5p"	15.5690787896436	0.13115176219473	0.288377698829407	0.454791624758455	0.649259156171478	0.76813794141029	"none"	"T22D"
"hsa-miR-6743-5p"	1.85155659268839	-0.362760397728423	0.797691955111754	-0.454762512526031	0.649280102345392	0.76813794141029	"none"	"T22D"
"hsa-miR-6765-5p"	1.13865392774878	-0.3848048545446	0.846357039938616	-0.454660192313765	0.649353723666431	0.76813794141029	"none"	"T22D"
"hsa-miR-5011-3p"	1.76632879810402	0.351841194406705	0.77958229571145	0.451320144572567	0.651758828114617	0.770535538519718	"none"	"T22D"
"hsa-miR-137"	1.93209480130015	-0.392176841804652	0.878068944533927	-0.446635590799555	0.65513819378274	0.772289641629306	"none"	"T22D"
"hsa-miR-206"	26.8849515922231	-0.145950312476468	0.325491314386582	-0.448400021830151	0.653864526037936	0.772289641629306	"none"	"T22D"
"hsa-miR-29b-2-5p"	5.75106180543017	-0.0978891525203706	0.219004293813099	-0.446973668031872	0.654894072338815	0.772289641629306	"none"	"T22D"
"hsa-miR-424-3p"	2.03540284065908	-0.328411681932252	0.734961291567214	-0.446842147607468	0.654989037249862	0.772289641629306	"none"	"T22D"
"hsa-miR-6813-5p"	13.0202758531806	-0.092907970287734	0.207408853666712	-0.447946018915031	0.654192155319939	0.772289641629306	"none"	"T22D"
"hsa-miR-1296-5p"	14.4472524788936	0.083930923909626	0.188820989521922	0.444499968579403	0.656681151567992	0.772477104256673	"none"	"T22D"
"hsa-miR-6787-5p"	1.94974395934167	-0.367561596199099	0.825013777263285	-0.445521767428375	0.655942732721285	0.772477104256673	"none"	"T22D"
"hsa-miR-6855-5p"	2.88267930993577	0.257497497728589	0.579536813185553	0.444316032855958	0.656814111228551	0.772477104256673	"none"	"T22D"
"hsa_piR_019752/gb/DQ597110/Homo"	3.23441278581288	-0.270559458359419	0.60849215984394	-0.444639185538248	0.656580524512422	0.772477104256673	"none"	"T22D"
"hsa-miR-188-3p"	1.3134722892828	-0.354129807736706	0.806347334779345	-0.439177749416897	0.660532746232208	0.776402310487598	"none"	"T22D"
"hsa-miR-1229-5p"	6.96818696557719	-0.13262663775836	0.3048918164632	-0.434995728310627	0.663565528071593	0.778210124687722	"none"	"T22D"
"hsa-miR-4731-3p"	3.9533813662138	0.215835396874705	0.49497015982922	0.436057391720693	0.66279509011423	0.778210124687722	"none"	"T22D"
"hsa-miR-7851-3p"	13.3811104408867	-0.119879923450508	0.275951759390893	-0.43442347936146	0.663980950764488	0.778210124687722	"none"	"T22D"
"hsa-miR-92b-5p"	22.0742970506638	-0.0775379779759938	0.177878579594498	-0.435903964112787	0.662906408887512	0.778210124687722	"none"	"T22D"
"hsa_piR_020485/gb/DQ598159/Homo"	10.0049119082434	-0.136597716861167	0.314407081003171	-0.434461324552005	0.663953473952388	0.778210124687722	"none"	"T22D"
"hsa-miR-3182"	7.24577015947886	-0.141535883637424	0.32807983059508	-0.431406841989349	0.666172575877053	0.780329808546036	"none"	"T22D"
"hsa-miR-92a-3p"	15.985776365964	0.0695449529505823	0.161461509867414	0.430721557154332	0.666670842354269	0.780464658549222	"none"	"T22D"
"hsa-miR-124-5p"	1.54791057766746	-0.369745346432898	0.859709487535018	-0.430081733182963	0.667136187295258	0.780560834876761	"none"	"T22D"
"hsa-miR-1244"	6.98809445732882	-0.141006419995196	0.331635524426587	-0.425184908157841	0.670701884997129	0.78383232343038	"none"	"T22D"
"hsa-miR-152-3p"	270.782106137055	0.0837145235014692	0.196678841425726	0.425640719126786	0.670369664535018	0.78383232343038	"none"	"T22D"
"hsa-miR-424-5p"	27.7208783555191	-0.112539384268511	0.265034499002115	-0.424621642436115	0.671112513422596	0.78386249417536	"none"	"T22D"
"hsa-miR-3164"	1.83288058338199	-0.316173695401189	0.746242171787162	-0.423687788434671	0.671793522146761	0.783921727279321	"none"	"T22D"
"hsa-miR-501-5p"	11.1875128148912	0.0866639919845887	0.204894344277187	0.42296917609081	0.672317750396158	0.783921727279321	"none"	"T22D"
"hsa-miR-7-5p"	430.768673760643	-0.0920919552225404	0.217501909629462	-0.423407570901005	0.671997922080402	0.783921727279321	"none"	"T22D"
"hsa-let-7a-5p"	48.8303612473625	0.0619223915638793	0.147127234643908	0.420876472760124	0.673845286048808	0.785121112458494	"none"	"T22D"
"hsa-miR-3129-5p"	1.86973168574574	-0.322582106289482	0.767493173443721	-0.420306157046407	0.674261812596828	0.785121112458494	"none"	"T22D"
"hsa-miR-3648"	1.76926953738457	0.255250431409586	0.607773233365449	0.419976427714951	0.674502673933414	0.785121112458494	"none"	"T22D"
"hsa-miR-5196-3p"	2.33394683365606	-0.321549928626568	0.767037443408019	-0.419210211170254	0.675062510096808	0.785324005178297	"none"	"T22D"
"hsa-miR-6786-3p"	9.33174430520113	-0.0942514226099472	0.225432795197742	-0.418090999258883	0.675880585494634	0.78582691361448	"none"	"T22D"
"hsa-miR-5088-5p"	2.20231197756071	-0.324004020306123	0.776734988395322	-0.417135863771879	0.676579033912182	0.786190240775308	"none"	"T22D"
"hsa-miR-34c-3p"	6.08286371663277	-0.117323506291639	0.281896096405531	-0.416194150212209	0.677267939961953	0.786542071666191	"none"	"T22D"
"hsa-miR-4760-3p"	1.37449882218309	-0.334461605069737	0.809039205823779	-0.413405929727698	0.679309230890349	0.788014181847176	"none"	"T22D"
"hsa-miR-676-5p"	1.83821179653649	-0.33374274144707	0.807015632733573	-0.41355176766105	0.679202402659319	0.788014181847176	"none"	"T22D"
"hsa-miR-30a-5p"	456.786700744605	0.114434414384768	0.277175819853127	0.412858576355635	0.679710231970116	0.788030587662565	"none"	"T22D"
"hsa-miR-6811-5p"	1.58084490786524	-0.333545899725287	0.812475877964113	-0.410530218523017	0.681417040973867	0.789560018466307	"none"	"T22D"
"hsa-miR-616-3p"	7.42032626839701	0.122662321783962	0.299180844996166	0.409993901132052	0.681810421456089	0.789566701822657	"none"	"T22D"
"hsa-miR-377-5p"	2.77014427635131	0.258858968755346	0.632648697002846	0.409166998970649	0.682417110838174	0.789820258396227	"none"	"T22D"
"hsa-miR-505-5p"	40.4527920693862	0.0595243189920343	0.145784678188569	0.408302983081946	0.683051249495758	0.790105278377547	"none"	"T22D"
"hsa-miR-6715b-3p"	1.90684699547862	-0.313304852293016	0.769735709689673	-0.407029124865895	0.683986597189148	0.790738194366796	"none"	"T22D"
"hsa-miR-5193"	15.7012476065696	-0.0784461145868515	0.193946601028405	-0.404472747503126	0.685865114257999	0.792460146195998	"none"	"T22D"
"hsa-miR-4735-5p"	3.13122789330375	-0.304245576444212	0.75441255664551	-0.4032880600464	0.686736324368947	0.793016945997474	"none"	"T22D"
"hsa-miR-4294"	0.181369772258829	1.02138056496241	2.53961488154004	0.402179311669112	0.687552066642344	0.793509099008756	"none"	"T22D"
"hsa-miR-3942-3p"	1.58695550791956	-0.319029932699437	0.804434153652053	-0.396589243819488	0.691670385670053	0.797358560050876	"none"	"T22D"
"hsa-miR-4510"	220.492140072779	-0.081982066611936	0.206485256624068	-0.397035933471969	0.691340962686656	0.797358560050876	"none"	"T22D"
"hsa-miR-374a-3p"	37.0211578130251	-0.0970776445786677	0.247390320938813	-0.392406801568756	0.694757661314022	0.800464567927976	"none"	"T22D"
"hsa-miR-150-5p"	396.998533202546	-0.166200368710319	0.424134224485407	-0.391857952307353	0.69516317254534	0.800479017792457	"none"	"T22D"
"hsa-miR-1273g-3p"	8.84402692395068	0.108827821282717	0.278804183959994	0.390337834020211	0.696286750209352	0.801319836257881	"none"	"T22D"
"hsa-miR-375"	25.6040278532605	0.101865871117254	0.262335098286329	0.388304393055598	0.697790786644882	0.802597307959133	"none"	"T22D"
"hsa-miR-3928-3p"	12.4524854420317	-0.0600766212362511	0.155937249063837	-0.385261517674055	0.700043669600339	0.804734173236959	"none"	"T22D"
"hsa-miR-128-2-5p"	1.71349791825204	0.236075610436804	0.615654241157132	0.383454859326716	0.701382534071185	0.805818512071632	"none"	"T22D"
"hsa-miR-1298-5p"	1.66058960041909	-0.301535693046829	0.787566369348615	-0.382870199620415	0.701816008086385	0.805862011540004	"none"	"T22D"
"hsa-miR-6500-3p"	1.65207798932384	-0.301546787062998	0.788858833964053	-0.382256969282719	0.702270768995364	0.805929890954117	"none"	"T22D"
"hsa-miR-340-3p"	13.8987562151489	-0.0702604749959513	0.184333856851448	-0.381158818005817	0.703085405114482	0.806325000234726	"none"	"T22D"
"hsa_piR_009295/gb/DQ582567/Homo"	1.13962919386018	-0.417584372527517	1.09681139415907	-0.38072577906403	0.703406738054545	0.806325000234726	"none"	"T22D"
"hsa-miR-548ao-5p"	8.01281872060097	-0.0943838232085594	0.249598955268622	-0.378141900101233	0.705325183383842	0.808069403010622	"none"	"T22D"
"hsa-miR-1281"	7.91125341960257	-0.0818926165638034	0.217047122200535	-0.377303397223303	0.705948147822328	0.808328486292345	"none"	"T22D"
"hsa-miR-6894-3p"	1.78347763676143	-0.283876173545934	0.76717306765124	-0.370028857262994	0.711360989064038	0.814068727372722	"none"	"T22D"
"hsa-miR-1277-3p"	16.863504592928	-0.145373414389084	0.393731583578272	-0.369219591346764	0.711964054163791	0.814301391539383	"none"	"T22D"
"hsa-miR-376b-5p"	1.37020304320558	-0.30180716705758	0.820802971580002	-0.367697459082802	0.713098835388288	0.815141598028027	"none"	"T22D"
"hsa-miR-4701-5p"	2.28323662348581	-0.272755395600332	0.744873112863248	-0.366176991611197	0.714233009731174	0.815980168716994	"none"	"T22D"
"hsa-miR-874-5p"	1.78322638938491	-0.27583655733507	0.754924707873674	-0.365382871242873	0.714825625469346	0.816199438946781	"none"	"T22D"
"hsa-miR-3934-5p"	4.99064089262246	-0.152636838479755	0.418894749446221	-0.364379927610792	0.715574322183327	0.816596579432738	"none"	"T22D"
"hsa-miR-4645-3p"	5.86625094084907	0.0783426610421579	0.216217765505914	0.362332211041258	0.717103790214601	0.817883774169732	"none"	"T22D"
"hsa-miR-5585-5p"	2.0415446855987	-0.284447418710965	0.804573946574245	-0.35353794380504	0.723685187898137	0.824928219221323	"none"	"T22D"
"hsa-miR-3198"	7.21891892028298	0.0722164223309178	0.205319814889517	0.351726511977315	0.725043375793174	0.826014181482493	"none"	"T22D"
"hsa-miR-192-5p"	381.970722383067	0.116212858783075	0.331216727575738	0.350866514604101	0.725688493850756	0.82628701060592	"none"	"T22D"
"hsa-miR-4745-3p"	6.54084211178322	0.108449183805826	0.31316437810485	0.346301148496259	0.72911640557951	0.829726322997465	"none"	"T22D"
"hsa-miR-2392"	8.25457820710163	0.102526832278787	0.29694863233023	0.345267905341852	0.729892972613099	0.830146278734162	"none"	"T22D"
"hsa-miR-6786-5p"	2.56502795727214	-0.263512764419123	0.764802569706883	-0.344550051028354	0.730432662218397	0.830296502756068	"none"	"T22D"
"hsa_piR_008114/gb/DQ581033/Homo"	461.319329988878	0.0639517919133519	0.186577784865826	0.342762092278787	0.731777446194871	0.83136121466757	"none"	"T22D"
"hsa-let-7d-3p"	279.604521918707	-0.0544225947336907	0.159382426626844	-0.341459192744681	0.732757920274748	0.832011083388886	"none"	"T22D"
"hsa-miR-3675-3p"	6.02344594474697	0.152230052026133	0.450451604034636	0.337949850023018	0.735400980372064	0.83454696212696	"none"	"T22D"
"hsa-miR-4684-3p"	1.54036173786058	-0.258699453032858	0.769469719407298	-0.3362048518714	0.736716394393196	0.835574217917004	"none"	"T22D"
"hsa_piR_017716/gb/DQ594453/Homo"	55.9755365518013	-0.0589838768772062	0.176612126705082	-0.33397410459646	0.738399099387608	0.837016675265753	"none"	"T22D"
"hsa-miR-542-3p"	13.3131576998003	0.0651769842469862	0.197156679754229	0.330584712261509	0.740958195389849	0.838983793223525	"none"	"T22D"
"hsa-miR-652-5p"	1.53541187582448	-0.245243752759125	0.741433770677472	-0.330769601356353	0.740818524186484	0.838983793223525	"none"	"T22D"
"hsa-miR-1226-3p"	13.4791636098497	-0.0509944709778447	0.15585318540581	-0.327195564499149	0.743519975445811	0.841266199408349	"none"	"T22D"
"hsa-miR-450a-1-3p"	13.6374003814147	-0.0815697817464394	0.249582103746078	-0.326825443499857	0.743799914155344	0.841266199408349	"none"	"T22D"
"hsa-let-7g-5p"	3.07168223065447	-0.0770703693411108	0.236651379350661	-0.32567048437487	0.744673677846996	0.841515204778768	"none"	"T22D"
"hsa-miR-190a-5p"	122.015670018624	-0.0668728200467157	0.205482839258451	-0.325442359508206	0.744846300547922	0.841515204778768	"none"	"T22D"
"hsa-miR-3680-3p"	1.48517267513988	-0.269801563147755	0.831406990403903	-0.324512021503071	0.745550422447815	0.841843797409201	"none"	"T22D"
"hsa-miR-664b-5p"	25.6605768889739	0.0544432858990382	0.168352909358939	0.323387852971175	0.746401527679923	0.842337901320777	"none"	"T22D"
"hsa-miR-4777-3p"	1.44988726669289	-0.256163695576008	0.79605525705462	-0.321791349665607	0.747610768003211	0.8432354011199	"none"	"T22D"
"hsa_piR_020828/gb/DQ598675/Homo"	1.91333593200424	0.189901355736805	0.592204489237628	0.320668551468215	0.74846158196953	0.843727859696698	"none"	"T22D"
"hsa-miR-423-3p"	368.68112976083	-0.231845675546951	0.724541613454321	-0.319989454355292	0.748976324809373	0.843841135861003	"none"	"T22D"
"hsa-miR-107"	153.4645692838	0.271254866047791	0.853142234186474	0.317947998795828	0.75052438248105	0.844184520769684	"none"	"T22D"
"hsa-miR-1273g-5p"	3.74319127208045	-0.203550810438396	0.640174633947715	-0.317961380605124	0.750514231632281	0.844184520769684	"none"	"T22D"
"hsa-miR-580-3p"	2.84465624348555	0.16928429151822	0.531546474035382	0.318475053052373	0.750124615093761	0.844184520769684	"none"	"T22D"
"hsa-miR-101-5p"	36.1396030696272	-0.0834504362764832	0.266289885059725	-0.313381923078928	0.753990516343557	0.847147645775965	"none"	"T22D"
"hsa-miR-26a-2-3p"	13.0455909740333	-0.0687793434528262	0.219385876994758	-0.313508528420312	0.753894342310765	0.847147645775965	"none"	"T22D"
"hsa-miR-181a-2-3p"	108.914482608248	0.0467021851798341	0.149844846091704	0.31167028027946	0.755291116563901	0.848141127034546	"none"	"T22D"
"hsa-miR-122-3p"	5.79268764201169	-0.13190681591872	0.427587546802105	-0.308490780204526	0.757708914722815	0.849764584275908	"none"	"T22D"
"hsa-miR-4677-5p"	6.06052484195303	-0.0797248989133848	0.258743303362407	-0.308123525816313	0.757988340515132	0.849764584275908	"none"	"T22D"
"hsa-miR-488-3p"	1.27035618556856	-0.256542040881746	0.830034467114721	-0.309073961438626	0.757265265877324	0.849764584275908	"none"	"T22D"
"hsa-miR-1287-3p"	1.54970076081343	-0.270672735925612	0.888624739993883	-0.304597344349737	0.760672842869058	0.852158913441742	"none"	"T22D"
"hsa-miR-3681-3p"	1.64895263261244	-0.23351077575517	0.770354283081086	-0.303121279239505	0.761797438084149	0.852158913441742	"none"	"T22D"
"hsa-miR-6516-5p"	3.23363871007565	-0.159440212433516	0.524793530091962	-0.303815125932625	0.761268742301186	0.852158913441742	"none"	"T22D"
"hsa-miR-7855-5p"	2.84140396440497	0.177830638831198	0.585912836948221	0.30351039884609	0.761500923868892	0.852158913441742	"none"	"T22D"
"hsa-miR-1292-5p"	20.3331791775207	0.0468552869476147	0.156571351114604	0.299258367600843	0.764742917627194	0.854690508981061	"none"	"T22D"
"hsa-miR-943"	2.69279244715758	0.186781606771572	0.624577339046221	0.299052807546304	0.764899753496551	0.854690508981061	"none"	"T22D"
"hsa-miR-3653-5p"	26.1985384215145	-0.0781920551806564	0.262263240401782	-0.298143403783419	0.765593715619243	0.854996929120832	"none"	"T22D"
"hsa-miR-2278"	2.56347195271713	0.186419723281025	0.631128879200986	0.295375048464006	0.767707391876303	0.856887647809331	"none"	"T22D"
"hsa-miR-1343-5p"	2.4641173348348	0.187157185572627	0.641895104740327	0.291569734977711	0.770615618388822	0.859662658629808	"none"	"T22D"
"hsa-miR-6741-5p"	9.88564205093707	-0.0550217665963796	0.190205014417183	-0.289276109596661	0.772370092940454	0.861148264542805	"none"	"T22D"
"hsa-miR-4743-5p"	1.5465989484849	-0.220771365414827	0.770304295556355	-0.286602796697862	0.774416472778249	0.862957524644033	"none"	"T22D"
"hsa-miR-5583-3p"	2.62335526051151	-0.1719327803134	0.60293435868192	-0.285160030835303	0.775521540351717	0.863716444885975	"none"	"T22D"
"hsa-miR-449b-3p"	2.66310044106555	0.157292818082122	0.553142945520724	0.284361970727201	0.776132999487827	0.863925092872516	"none"	"T22D"
"hsa-miR-30c-1-3p"	10.3357936435454	-0.0485610634647622	0.172899114641897	-0.280863575070008	0.778815039405189	0.866437048207739	"none"	"T22D"
"hsa-miR-382-3p"	22.604127178019	-0.068653473904939	0.244935533451004	-0.280292013729695	0.779253477442175	0.866451601282593	"none"	"T22D"
"hsa-miR-125a-3p"	9.85559231368444	0.059911172239443	0.216202549079026	0.277106687662339	0.781698186822748	0.866455386150525	"none"	"T22D"
"hsa-miR-143-3p"	358.751669142061	0.193475271448983	0.699912475196296	0.276427808198049	0.782219500624573	0.866455386150525	"none"	"T22D"
"hsa-miR-1909-3p"	1.97737610690075	-0.212636205718192	0.766786888002571	-0.277308087873145	0.781543549780988	0.866455386150525	"none"	"T22D"
"hsa-miR-3192-5p"	6.43980747014736	0.069219411417819	0.247906015036044	0.279216344983622	0.780078800783969	0.866455386150525	"none"	"T22D"
"hsa-miR-5691"	1.36261673832828	-0.224483392573116	0.812143832782261	-0.276408418696077	0.782234391325879	0.866455386150525	"none"	"T22D"
"hsa-miR-6742-5p"	1.24615595068006	-0.238211196634909	0.857768440961759	-0.277710376436581	0.781234694566745	0.866455386150525	"none"	"T22D"
"hsa_piR_004987/gb/DQ576872/Homo"	8.52136601803218	0.0587923990893191	0.210908424437966	0.278757945520624	0.78043059019048	0.866455386150525	"none"	"T22D"
"hsa-miR-4644"	2.56883550553235	-0.184038225361803	0.668605745327748	-0.275256721390553	0.783119011918385	0.866963819172691	"none"	"T22D"
"hsa-miR-4446-3p"	47.7143023605811	0.0586194453894306	0.213811584624588	0.274164028541087	0.783958570402031	0.867421840254719	"none"	"T22D"
"hsa-miR-196b-5p"	174.234000700862	0.0501811362142368	0.185463540345551	0.270571434799209	0.78672066827871	0.870005429578573	"none"	"T22D"
"hsa-miR-637"	2.0561450573713	0.24366034285419	0.910120702859125	0.267723107593022	0.78891246161504	0.871785178080399	"none"	"T22D"
"hsa_piR_001042/gb/DQ571335/Homo"	0.103762524032056	-0.737035985766538	2.75663711462807	-0.2673677945695	0.789185993313823	0.871785178080399	"none"	"T22D"
"hsa-miR-499a-3p"	6.54674266998083	-0.0783766118658493	0.29428862312872	-0.266325660273886	0.789988412473169	0.87219858873054	"none"	"T22D"
"hsa-miR-410-5p"	5.11578951500601	-0.0860462479200691	0.327405783007457	-0.262812242134738	0.792695299284627	0.874239482751914	"none"	"T22D"
"hsa-miR-5680"	3.05539830613274	0.151395489333917	0.575179629414199	0.26321427531797	0.792385428531694	0.874239482751914	"none"	"T22D"
"hsa-miR-3126-3p"	2.80848350749977	-0.164266032963247	0.629089189843732	-0.261117239995892	0.794002097161109	0.87520685709804	"none"	"T22D"
"hsa-miR-676-3p"	2.92345225798621	0.149598692387769	0.577707232113607	0.258952431390629	0.79567194308481	0.876573146600194	"none"	"T22D"
"hsa-miR-766-5p"	16.503809270121	-0.037840092163129	0.147465666299501	-0.256602727351303	0.797485469366523	0.878096162756544	"none"	"T22D"
"hsa-miR-181c-3p"	19.0647303640362	-0.0475869358674992	0.186965033479515	-0.254523185335151	0.799091394425905	0.879389071013273	"none"	"T22D"
"hsa-miR-24-3p"	191.350356040798	0.205490499624499	0.8189652998611	0.250914781931971	0.801879995606277	0.881505424203986	"none"	"T22D"
"hsa-miR-6796-3p"	1.81773795429449	-0.191394556759654	0.762010256135092	-0.251170578373059	0.80168223061612	0.881505424203986	"none"	"T22D"
"hsa-miR-548l"	15.415373713431	0.0435824574358347	0.174403741185494	0.249894051237587	0.80266928373599	0.88189715802061	"none"	"T22D"
"hsa-miR-3150b-3p"	2.63810965012444	-0.202574710288633	0.815179896562298	-0.248503074159351	0.803745191830536	0.882127670128665	"none"	"T22D"
"hsa-miR-4754"	11.3163733168671	-0.0743507131977046	0.298806241817492	-0.248825836921831	0.803495504561879	0.882127670128665	"none"	"T22D"
"hsa-miR-4496"	3.085980587769	-0.147443083649105	0.598478524407303	-0.246363198738207	0.805401091557296	0.88299355409161	"none"	"T22D"
"hsa-miR-891a-5p"	3.00660229529179	0.169127423477907	0.685387676754207	0.246761693001025	0.805092658377599	0.88299355409161	"none"	"T22D"
"hsa-miR-4322"	1.40238393264708	-0.194860284042509	0.792971619532113	-0.245734247283005	0.805887959402321	0.883052056644717	"none"	"T22D"
"hsa-miR-8068"	7.51756778308069	-0.067589734979217	0.277630345034557	-0.243452260129577	0.80765506355598	0.884512561539533	"none"	"T22D"
"hsa-miR-190b"	39.3733030908724	0.0323056786017629	0.133021643915191	0.242860316944809	0.808113607808041	0.884539182753884	"none"	"T22D"
"hsa-miR-4676-3p"	2.17501837490243	0.180980801938435	0.750169944115948	0.24125306986501	0.809358981515813	0.885165775991812	"none"	"T22D"
"hsa-miR-6501-5p"	4.70119371973519	-0.0761036200781999	0.315782712623057	-0.240999956729877	0.809555150060258	0.885165775991812	"none"	"T22D"
"hsa-miR-6747-3p"	7.98681905177844	-0.0439808707972226	0.184749169289011	-0.238057204622238	0.811836726377461	0.887184233707558	"none"	"T22D"
"hsa-miR-15a-5p"	412.895965574377	0.0674792145369917	0.286144685800453	0.235822008534694	0.813570789397483	0.887728007302018	"none"	"T22D"
"hsa-miR-182-5p"	449.48460130892	0.0769878192778516	0.326592385606966	0.235730600806173	0.813641722942007	0.887728007302018	"none"	"T22D"
"hsa-miR-3689e"	1.94431045342379	0.16333900521272	0.691855965469482	0.236088164827604	0.813364257483691	0.887728007302018	"none"	"T22D"
"hsa-miR-487a-5p"	2.05694586887501	-0.183256431788345	0.782498207571833	-0.234194059507187	0.81483432662625	0.888553278018025	"none"	"T22D"
"hsa-miR-4712-5p"	2.41200742658348	0.148998284272007	0.640447555331453	0.232647127827501	0.816035428512271	0.889386927704386	"none"	"T22D"
"hsa-miR-181a-5p"	397.671749157229	0.154436942629852	0.673436386375147	0.229326697746653	0.818615004533322	0.889817910477256	"none"	"T22D"
"hsa-miR-26a-1-3p"	30.1011062135585	-0.0353528569686676	0.153657291535792	-0.230076012763982	0.818032703969057	0.889817910477256	"none"	"T22D"
"hsa-miR-4783-5p"	1.76761781009243	-0.202918080662675	0.881898949278747	-0.230092212751392	0.81802011589625	0.889817910477256	"none"	"T22D"
"hsa-miR-485-5p"	57.6198447962712	0.0652103313898474	0.282232158293226	0.231052094786792	0.817274330975179	0.889817910477256	"none"	"T22D"
"hsa-miR-95-5p"	1.93360124567535	-0.168727075050797	0.734129740427855	-0.229832774452731	0.818221716024974	0.889817910477256	"none"	"T22D"
"hsa-miR-4725-3p"	5.90613231934743	-0.0820024230696721	0.358504311413571	-0.228734830960161	0.81907502117885	0.889843103008703	"none"	"T22D"
